text,sarcasm_label
"well now the festive season has begun, let's take a moment to reflect on how much more royalties slade and wizard will get #sarcasm",1
everything you've been told about copywriting is bs.,1
@user y'all are doing a great job at keeping people safe,1
what do you think? good name or what?|@hondolane,0
#christmas #gift #blessing #santa #follow #theinterview#bharatratna #callmeeva...,0
somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed,0
ariana grandes makeup is always sooo flawless 🙊,0
work hard in silence; let success make the noise.,0
i guess we're getting timed on who we can spend time with.,0
i literally have plans every night my entire vacation.,0
good thing i gotta work today 👍,1
funny annoying you men's tee great for family reunions! #funny #tees,1
@user jackie just had the best joke i've heard in awhile| 😂😩🙈🙈🙈,1
@user because we need an excuse to pop it open! my dream is mcdonalds and grand cru. #champagneexcuses,0
"people complain about my backround pic and all i feel is like ""hey don't blame me, albert e might have spoken those words"" #sarcasm #life",1
all i can say is i'm lucky.,0
"just walked in to #starbucks and asked for a ""tall blonde"" hahahaha #irony",1
"selfish, narcissistic. only the woman matters. child doesn't matter. father doesn't matter. no one else matters.|[URL]",0
i may need to reread the books but did we ever find out what draco's boggart was? @user #harrypotter #dracomalfoy,0
@user deutsch is a misogynistic toad; how shocking he's a bigot too .... #handsupdontshoot,1
@user no reasons given. some waited expecting a call but only found they were not chosen from media announcement,0
"@user i think the general rule is, if it's open all night, pull an all-nighter.",0
@user least i could do for barging into your convo!,0
"august has the most birthdays, february has the least and most of the serial killers are born in november!||-so dont mess up with me|#nov26",0
@user our [NUM] losses followed bye weeks & an fcs team. do we get rid of those next year? #sarcasm,1
wickedly ignorant bout black americans see racism in everything' a figment of their imagination#cannot be trumped by j'can hypocrisy#nnn,0
"walking down the mall in front of a group of guys and hear ""even the momma got it"" jesus lol everyone loves polly",0
yeah this is so cool just fucking woke up,1
"regarding my #att case; i've contacted the bbb, fcc, and my states attorney general. next... #wfaa #not #stopping",0
another one of our support vehicles modified for iceland service. #bigfoot #landrover,0
thanks bus. thanks for telling me where i am. so helpful.,1
"i have a very limited number of press seats available for a meet me there screening in austin on january [NUM]. hit me up, press types.",0
sometimes i just dont understand anything|#stubborn,0
@user no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-p,0
the quest for #gosupersonic tickets continue -_-,0
"@user ok, hope it will rain soon 😖",1
@user the wind is your friend,0
why does sue give bonnie anxiety and stress pills,1
i'm so glad i work a double on new year's eve and then most of new year's day... #pissed,1
this is great...,1
my favorite color is every color.,0
at least i don't have to clean the floor,0
"@user ""i feel bad for the american people, now we should invade their country in kill their children so we can save them""",1
"christmas day,boxing day and new years day off just isn't enough! so much to do for me & others this month #enough #hours #in #the #day",0
love coming to school knowing i have tests all day,1
catching up on the rhoa!!!!#love the drama,0
you're never too old for footie pajamas.,0
your jedi mind tricks don't work on me service guy. |glad i dropped the car off for the oil change instead of av.,0
my future? i still enjoy it (playing football) too much and i play with passion -totti......oh no the team is doomed..... #asroma,1
"work done, gym done, steak for tea and friday tomorrow #woohoo 😃👍",0
"@user i guess this is where he lost a couple of million to lambias, is it? #ludicrousstory",1
@user is jameis winston getting paid for this photo or is #[NUM] coincidence?,1
and then there was none. goodbye beard (of sorts) #mensfashion,1
"watching sanjay, @user ... getting the start vs. butler and liking what i see! #minny",0
do i...do i want to know what he has in the bag? #cthulhu #christmas #lovecraft #santaclaus #funny,0
nothing is better then an 8am class.,1
uhhh can't sleep someone like n i'll text u my phones dry ass fuck fr #am #a #boring#person,0
nypd blog: don't you feel safe and protected? #icantbreathe,1
chasing my dog though the house fun,0
"isn't this blaming the victim? #sarcasm rt @user every year, 600k college students are injured while drunk.",1
so far today is going awesome. #fuckoff,1
of course one of my lecturers happened to be at the bar/restaurant we are at for my birthday meal...,0
pretty much the real deal #thanksmom,1
sad that when someone drinks they treat you like shit and won't talk to you.,0
"#sagittarius know what they want, if they can have it, and they always keep on thinking bigger.""",0
is the game,0
"as lamar entertainment, putting more money in than i'm making, #tbt having the right team...",0
"@user lol its not that bad, budwieser is bad, its like drinking water from the tap...",0
@user the jets have pick [NUM] in the [NUM] draft the irony blows my mind! #nfldraft,1
@user we ll take that bad at all,0
i can be mad at you for a matter of [NUM] min then i can't stand not talking to you.,0
shitty drivers are always fun. #not,1
@user def understandable.i'm ok with that. trying to find anything up here on this has been impossible.,0
dissecting a rat first period is a great start to the day 🐁,1
@user i'm not a lohan anymore 😁 detox now for [NUM] weeks new me! [NUM] week tomorrow 😘,0
@user those who failed to develop hair on their bald hear are talking abr development,1
save manage & make money - join for $[NUM] make $[NUM] #discounts #vacations and more,0
i'm getting excited about mexico now.,1
"@user he offered it but he made it sure the board refused double 16m in october, all in rangers interest",1
photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints: getting paid enough to put up...,0
@user you do not afford the same treatment to po's .goes both ways.,0
i'm knitting a scarf. yes. knitting. a scarf. because manual dexterity and i like knitting. problems?,0
i just loove when my guy friends give me thorough descriptions of their bowel movements... #why #stopthis,1
how badly do you need that burrito? (that's sounds naughty) #burrito,0
"i like how people freak out when they hear i'm still getting paid while i'm off for over [NUM] weeks. join the military, duh.",0
@user so tht we can look into yr acc specifically we wld need to speak with you over the phone. calls are charged at...,0
aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :'),1
ummm can i please have @user for christmas?! dang he looks great tonight. why did i not go to this thing tonight?,0
#youandibacktoyoutube what???!why???!! its christmas! its forbidden to do such terribile things! give it back to us! @user,0
"what an irony! the police divide us, the terrorists unite us! #terrorism #policebrutality",1
my year is ending perfectly😂,1
@user or maybe she just drips herself to death lol,0
just exactly how i wanted to start my day!!! #shitty,1
@user you'd really want to watch that!! #excessivecomsumption !,1
@user so so problematic.. god bless her. it's a shame what've we done to pakistan. :(,0
#basura#immondizia in my name,0
i don't think it's the last time ;-) #hobbit #onelasttime #cinema #ov #3d #48hfr,0
oh you're just gonna wait till new years to start working out? #thatscool,1
you are the one lying @user,0
almost [NUM] hs of a kid asking for his christmas gift and zero answers from @user thank you guys! you are awesome #not,1
"it's the crackhead uncle of the hbcu family ""@_kkoolpointz_: every hbcu in alabama looks at alabama state sideways lmao!""",0
well that's me living till i'm 200yrs old!!! #sarci #wit #low #constant,1
i don't like clowns but i'm going to be one.,1
"rodgers needs to go man , didn't think i would ever say it but he has bought some shit players there #good #enough",0
@user oh so someone got in trouble for making fun of the people who behead innocent people...nice,1
love these guys! rt @user tried to get the whole family in! #selfiestick @user,0
spilled milk onto my boob. oh the .,1
"#exclusive -- #indonesia: #airasia #crash #probe #focuses on #timing of #request to #climb, #weather. via @user",0
"cramps in the front, husbands knee in my back. yeah. sleep seems possible tonight. #suckitmothernature",1
"he was half of what she deserved, yet he was all that she ever wanted ,,,,",1
i can't believe all the shits for the past days are finally over!,0
name an #excuse that people use #not to #workout ...,0
"@user yes, fountain jumping sounds like a great january activity.",1
#bedroom #decoration done lol #upstairs just needs a hoover... #christmas 🎅 #decorations #downstairs #now xxx,0
@user loughton.. and some in basildon what about u?,0
@user tis the season for unwanted gifts!,0
good thing y days not ruined....,1
@user will tweet you when i've got it back up and running.,0
such quality customer service today by @user for the xbox one #thisiscrap #nothelpfulatall,1
customers during christmas time are so nice.,1
one of the most embarrassing losses @user ever. #wtf,0
"i tweeted about how dangerous glasgow is, and a glaswegian party venue followed me. #win",1
anamorphosis:placing objects so that viewed from a certain angle they create an image. |by french artist bernard pras,0
😒 half of the testing group was very helpful today.,1
every wondered what's the turkey's take on #thanksgiving?,0
@user i think it's a safe bet it won't fit the crime.,0
why am i wide awake right now..😶,0
"twig is now ""sprig""—[NUM] sec limit on new social video platform #techtalk #editorspick #sillyvine #tr...",1
the #gophers aren't nervous. #sammycommentary #gophers,0
so glad i came to work at [NUM]:30am for all the customers that are here!!!!!! #not #itsdead,1
lol at docs who don't know what they're doing. #fuckthat,1
it scares me when i think about what things will be like a year from now! #[NUM],0
#funny #[NUM]+ turn on aquabreeze:||disgustinghotels:||#not all men,0
why is there evidence of a stripper in my house yet i see no stripper in my house 😑💔,0
seeing @user on saturday whaddddddup #legend,1
"if i could kidnap my friend's new puppy navi, i would do it in a heartbeat.",0
@user patio tumbler goodness #mac12days,0
@user it wasn't for one person. it was a business expense.,0
@user we should monitor them...,1
#italy -- #cabinet #approves #first #planks of #renzi's #labour #reform. via @user,0
"jim's cookies won, nikki's killed, but everyone needs to go to @user to enjoy @user amazing pastries!",0
two broke rednecks father/daughter riffing team who make fun of old educational films n more |,0
"~i'm not closed-minded, i'm just dogmatic~ #sarcasm #contradictions",1
thank you aidyn and adele for getting me sick.,1
@user i'm gunna sit here and,0
claybo dawson and i are @user 's #squadgoals 😎,0
@user your busy staff standing about when people queue #joke,1
duale seeking 'protection to be heard' when the proposed security bill will trample the basic rights of his pple and their freedom,1
@user 😡 no he bloody isn't i was upstairs getting changed !,0
can almost smell the turkey #hungry,0
@user then later he snuggles up to the royals with giddy glee #irony,1
can you imagine being in high school today with a delusional dad making a fool of himself on the internet @user,0
"@user just check out the buttons, see what they do. and follow me back 😜",0
@user [NUM] more nights [NUM] more nights 😬😬😬 #londoncalling,0
christmas shopping on 2hrs sleep is going to be fun!!!!!,1
i have plans. i feel sick. what a surprising turn of events.,1
@user first line is correct!! can't say about the latter one!! 😁,0
@user oh haha no they ain't 😂😂 you ain't even seen em,0
would like to thank my nephew for giving me his horrible cold & sore throat etc.. much appreciated!,1
auntie just called and said shes on her way..|i better get dressed then 😲😂😂,0
"i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning ...",1
@user sounds like soooo much fun!,1
there are things we are made to go through to harm us but to given us a lesson to teach to someone weaker,0
: when the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #statuesque=#skinny #look,1
not this room please i don't want this,0
@user i'm hurt but i still love you,0
great start to the day,1
when i'm lacking inspiration i resort to scribbling angry/pretty things. great start to the week! #sarcasm,1
thank u to all u beautiful ppl that talk extra loud when i'm trying to watch tv i love you guys so much #srslyofallrooms,1
"@user wait...there's a ""new wii u""?",1
sooooooo the #bears will be looking for an offensive coordinator as well. this bodes well for next season. #whatamess,1
is not lost. @user,0
"@user very clever jack! changed the word ""big"" to ""no"",go to bed feeling like you've made a difference to society #youareagenius",1
watching @user trich vlogs helps me alot with my trich condition !! ☺️💕,0
"@user no , not anymore. 😣",0
its a marshmallow world in the winter 🎶 #getthisoutofmyhead,0
@user he's the detective!!! lol #ortypecast,1
#np #nowplaying #nowlistening #music #don't let her pull you down by #new found glory from the #album: #not with...,0
i just saw another person wearing a heavy winter coat with a hood up encouraging,0
at -- the sun finally decided to play #beastside #tahiti,1
lol at people saying they're turning [NUM] this year when did i start following kids #sorry,0
more in winning a sweet hamper at a christmas fete the day after a jellybean damaged a tooth!,1
still can't believe my teammate is engaged! #holymoly #ringbyspring #turnupppp @user,0
just walked #frodo's path from #lotr in #lotro ...geek quota for the week is already met :-p here's the start...,0
@user do you wanna cry? that's how you cry. omg,0
"@user you don't know a damned thing about baseball, do you?",0
"@user what's the opposite of a cheat day"" called? because that's what i only have one of per week"" |what he said.",0
so that was the inception episode. down to the tangerine/ spinning top. subtle.,1
happy holidays from me and my boy carl #lrs #holiday #party 😏😎😎🎄🎄,0
@user is it squirt or squat?,0
i find this farrrrr too funny 😂😂 #wow #can #u,0
"@user my,nephew stopped a lot. his long hair. looks like a drug dealer. never smoked anything pills?not an aspirin.",0
@user u do really need to get a wee bit more lol,0
find one local pd that reported an [NUM]% drop @user,0
@user haha i'm going to have fun with it next year.,1
off to a slow start this morning . 😩,0
@user yeah thanks for that!,1
i got tampons!,1
being mom tonight was both refreshing and a real tbt,0
@user doing a great job... what do i pay my extortionate council taxes for? #disgrace #ongoingproblem,1
"its not that so much as his lies and deceit, @user",0
@user racism is pooled in liberal democrats. democrats must foment racism and division to maintain control. divide and conquer.,0
@user he'd be a perfect fit... or beachy/medlen.,0
#page#found#[NUM],0
@user i guess i'm the one who supposed to say that.,0
@user she showed you!,1
on a small diet,1
"juugin everything, niggas got warrants to pay",1
"um, really @user #nothanks #uva",1
waking up with a pounding headache is just what i need for this final #sarcasm,1
another fantastic day,1
why am i sick? *looks at other tweets* oh yeah sex... #lame,1
cool to know i have people i can talk to when having a shit night.,1
@user shirota yu and... inoue yoshio? he was in mozart! apparently.,0
@user damnit dude i'll see you when i get back though,0
@user :)) thank you so much. such a generous display of kindness from your side.,0
"@user depends who you mean by ""you"" cause everyone is different",0
is there a basketball game on today? i'm not really sure. #espn seems to not be promoting anything about it. #sarcasm,1
i'm such a good friend...,1
love it when i have a [NUM] minute wait on @user and as i reach no wait it knocks me back to [NUM] more minutes. fantastic.,1
#ministers #criticised #over #train #deals,0
@user i agree. you can see that from the videos and photos that were taken two hours after the shooting.,1
"if comes from the #heart then they express it, connect @user or #thankyou #3rdeyebrand",0
@user yes mother as you wish,1
#lrt -- gee. good thing there's no #waronwomen.,1
"it's so exciting to see snapchats of everybody's christmas dinner, wow.",1
just woken up after [NUM] hour night shift to no gas. looks like microwave meal and cold shower for me today. woo!|#sarcasm #fml,1
roman mythology gets me soooo pumped,1
nothing better than getting a snapchat from @user with #the weight playing in the background #sameparents #sametunes,0
and then today was 💩. what a surprise! #2of6 #6daystretch,1
casual stroll with lauralobaugh rochester #funinthesun @ key west islands - florida (u.s.a.),1
"every you're a fucking cunt, lying cunt did i say cunt song is about you now. how cute is that #defo #not #pissed #off #nope",0
going to my class #fuckyou important,0
"dear () #spain's gov and catalan police, congrats you managed to accomplish the impossible: go even lower than #greece #operaciónpandora",1
@user oh crap. mean. what did it mean. see my last few rts.,0
@user its a week joke i have with jessica and my niece🙌,0
@user,0
"by @user ""#bts at dipmagazine #photoshoot #wifeyseries me and _traviiiiis . don't forget to...",0
@user mocking a spiritually precious holiday for millions is just so courageous of you... #shameonyou,1
@user you do look a die hard fan of his,1
couldn't agree more! rt @user nothing makes me feel more special than receiving an automated dm.,1
i didn't know it's your territory i really. .. what are you doin- no. . please don't shoot at me i. .,0
@user stoked...,1
"so #guardiansofpeace win by threatening to destroy the #peace!!!, what a #irony",1
@user malay mo. its his real name haha. but still nice joke about na richard two. bagong bago hahahhaah jk,1
<< this should be christmas number [NUM]! #accounting #absolutetosh,1
"wearing my @user rangers shirt, flipping off a crowd in his hometown of boston. so much",1
putin praising constitutional court for defending against 'arbitrary action on the part of the government,1
it's adorable how this keeps on happening,1
love that my buses are every half an hour😠😡😤,1
"@user what on earth does that mean ""cloud vs mobile""? it's cloud-mobile - or basically client-server [NUM].[NUM]",0
@user yara .. i'm a restless soul (you're well aware ) but i like my skin perspective as most comforting.. when any1 expects me to be,0
so i heard a college dropout is offering a graduate from best college a jawdropping package!,1
i'd rather you know and be upset than hide it for you to only question things later,0
oh look at me! i'm making people happy! i'm a magical man from happy land! who lives in a gumdrop house on lolly pop lane! ||,1
is just #one of the many services i offer to #people who ask #stupid questions.,0
@user you seriously bought a giant tv to play in the box?,0
"#a #terror #organization .... #hamas man killed, [NUM] injured in ""suspicious explosion"" in #gaza #israel",0
"what the hell has happened to shahid afridi in last couple of days? left alone more bouncers than played, got a review right. #pakvnz",0
who would've imagined that #jakeplummer smokes weed regularly?? #outsidethelines,1
love is bliss...,1
a chunk of my hair got stuck in the blow dryer and i had to cut it out... that's always fun.. 😑,1
jlpt tomorrow. i am feeling vaguely confident. but just vaguely.,0
"besides some overpriced holiday candles, i haven't seen one #cybermonday deal worthwhile today. brutal.",0
"the of the new jd gym bein right next to a sayers ""sausage roll with salad please"" 😳",1
working a double on [NUM] hours of sleep here we go let's get it,1
wow am i glad that i have to cycle through this weather.||,1
another great day on the #ttc.,1
*gasp* the girls are at a rehearsal studio today? you don't say... hmmm wonder what on earth for? 🐸☕️ #mtvstars little mix,1
rted that because yeah that totally makes sense,1
taking a final then going straight to work. i'm just peachy about it.,1
blackpool today for an interview. the weather for the beach,0
"not speaking he do not like comedy, it was spoken jokingly of his assassination that is funny guys and gals... ([NUM]/[NUM])",0
people in this school seem to amaze me..,1
"at least... i've got spine, cause i can feel the pain in my back. #thinkpositive|",1
@user lovely on carnoustie beach this morning...| #soggybreeks,1
@user but it has to be fake!! where are all the stars??,1
dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you?,1
agree with @user some people sigh so others will hear them. my husband sighs all the time. around me. #curious,1
@user you are no fun at all!,0
@user now that's just mean. #sorrynotsorry,1
"read at the news '#media #struggle #to #save #obama, #the #country'",0
to be honest the tide was high at the beaches in #lagos and it got higher as the night crept up,0
"so far today: [NUM] ruined mug, i've cried twice, i've gotten [NUM] things on my to-do list done and i'm [NUM]% furious. #goodstarttotheday",1
*looks at blackboard*|*calls life alert*|help my grades have fallen and they can't get up,0
"@user product of aaron rodgers. eric decker was pretty good last year too. it's situational. when jordy cashes in, he'll be a non-factor.",0
"@user he hasn't been diagnosed w/ bipolar disorder yet i'm assuming?he needs to ""beat"" his ""hard feeling"" emotions into submission.",1
@user they can be assured you'll recommend them!,1
as if i need more water in my pasture.,1
@user yeah i'm avoiding you by waking up at [NUM] am my time so by [NUM] pm i'm exhausted. #sucksimissedyou <[NUM],1
i dont understand tlist as i dont read inamorata i only read inamorato lmao #sorry or prob lol,0
"balak to balaam: ""come now, curse this people for me..for i know that he whom you bless is blessed, and he whom you curse is cursed.""",1
rejoice in knowing he is now in his new place...#not easy,0
"the funky taste of chocolate with the chunky monkey all just in a cup .|| george of the jungle,cup and a lick",0
@user maybe you should grind the gym man #not #calling #you #fat,1
i wonder what professor iaukea has to say about the new disney princess...? 😒,1
happy birthday to me! #imgettinold #not #ionlygetbetter roll tide!,1
[NUM] units next semester plus work yes so excited for that!!!,1
"@user even though @user got more ex-wives than @user majors, i'm happy for that washed-up mess... #not!! #blocked",1
@user sometimes you have to forget what you feel and remember what you deserve.,0
it's beginning to look a lot like....||... intravenous!||#selfie #xmasdo #xmasparty @user,0
🇫🇴🇱🇱🇴🇼 this:|#tsu website now worth $[NUM].[NUM] million!||you get paid for posting!|[URL],0
corey brewer looks like he is ready to not be in minnesota anymore... you can see it all over his body language. #tradebait,0
the girls on #sororitysisters thought they'd get rich and famous but instead they be like...,0
christmas this christmas that foh its just a day people !! get a grip and sit down nd chow some mopani worms,0
literally functioning on [NUM] hours of sleep and i feel great 😄 !! #not #collegeiskillingme #onemoreweek,1
@user i wanna do mine but im a pussy,1
aw thanks mother nature. merry christmas to you too!,1
@user probably my favourite book. couldn't put it down. 5stars!,0
"my teacher just gave me an ""i feel sorry for you look"" i must look really adorable...",1
how do i make more money now in my business? loral langemeire's best seller the millionaire maker. get your copy,0
@user too sad... local now!,1
everyone is broken. some of 'em are so good to hide it. so good until i want to punch them in the face.,1
yet another out of a million doctor visits tomorrow...so.stoked.,1
then that means it has to be square to him @user,0
@user yay!!!! it works #hatewhenthingsdontworkright,1
@user that's my saturday night entertainment....,0
there is nothing i love more than listening to the black eyed peas on the way home from a saturday night loss in petrolia #killerband,1
i'm seeing more and more people using the term #gamergate and i can't believe i'm going to say this but they're using it incorrectly,1
"happy birthday to my boo @user ❤️🎉 love you, have a great day!😂😻",0
love scooping feed bunks before we can feed calves,1
"got up early to get the earlier bus , & i miss it!! now i have to wait...well this day is starting off wonderful..",1
@user oh funny. i saw that crowd! we were just there for dinner.,0
@user - p.s. strong tweet. particularly horatio's involvement in the matters #bloodlinecontinues xxx,0
i am the happiest person ever when @user wakes me up in the morning!,1
[NUM] amazing followers in the last week and there will be more tomorrow. growing with,0
@user latest album is free the universe #supersonicwithgionee #mumbai,0
who accepts this challenge? who's next? ends soon. be a ten executive & founding member.,0
@user electricity generated in kashmir can illuminate whole india: pm but it's only not illuminating #kashmir,1
how were your #holidays? we'd love to hear all about them!,0
"@user yeah amazing night, i think he out till the death! i'll let u know xx",0
": when some police officers pursue ""daring"" villains the way abusers pursue frightened prey. #police_officer=#abuser #villain=#prey",1
cook and england rudderless at the death. seven games and we've got progressively worse! can't wait 'till they arrive here for wc #sarcasm,1
"@user as long as it's for taste purposes, that works for me. are there any meats you like?",0
"#hunger #has #vanished #from #our #affluent, even #overweight, #society –",0
listening to a guy who decimated his team explaining to another how to build teams... hahahahaha aaaah. #tragedy,1
"i'm heading off, but need to say this! ""just because i am concerned for my country, and it's people-does #not make me a racist! #terrorists",0
@user i didn't know the severity of what you were charged with. i just read it on the internet. praying for you & your wife.,0
no one up? okay cool #not,1
@user and what will that achieve? seriously?to be fired.all the guys who had the balls to call them out are gone..,0
i hate when random people get in the hot tub with me #favthings,1
mb forgot to move the elf on shelf and now [NUM] is asking me if christmas is real. 😥@nannyprobss,0
@user i need a new job so i can read books again. i miss reading. being an english teacher really gets in the way of reading.,1
i always look super cute when guys come to fix stuff in the condo,1
company profile forget me not pet cemetery - #forget #me #not #pet #cemetery,0
@user too much of that herb. new trend of potheads contributing to society maybe? darn that,1
obama wants closer relations with a marxist nation... i'm shocked i tell you! shocked! #cuba,1
those that are #britishroyalty should not presume #titles or do any #publicduties,0
hyper at 1am when i really should be getting rest #ohwhale 🐋🐳,0
"or have you redefined ""network"" to mean a lone moron talking to himself on youtube @user",0
"heh, and fat, too. #shotsfired",1
simple way to be #fashionable n contribute to #empower thousands of #women and #weavers. #khadigaatha #gogreen,0
#chattyman never fails to make me laugh @user #[NUM] talk show on tv! #loveit,0
girls with british accents.. 👌 on point.,0
"o_o ummm...so, like?? ||rt""@redskins: from our family to yours, have a safe and #happythanksgiving",0
"they decided [NUM] change king's trunks [NUM] gold, his logos [NUM] green & his tights to blue. how creative. .",1
yellow pages are all you need. phone books are the future. #truth #reallynotreally,1
idk what i love more how cold my western civ class is or western civ.,1
"by @user ""🔥🔥🔥@dipmag gears up to release its next issue🔜 'wifey series' with #covermodels...",0
@user i can't stand watching a #ukvslou game with a louisville fan! they're as bad as steelers fans. #bbn @user,1
scratching the night off my eyes,0
@user you are sleeping? wake up the next ac game has been leaked!!!!! #acvictory,0
@user when dad calls me by this name 😏 we often go into a fight .. you want a fight ? 😏,0
@user ladies wouldn't use that language.but i guess you are not one.,0
dayumm!! chtis brown is ma maaayuun!!😂😂😂,0
"@user just lost a fiver already on the early kick off, cheers forrest :)",0
downplaying social media but using a hashtag? #givepresence,1
"@user i am okay with a trade, but they better get a darn good package and it better not be in the division",0
there was a shooting in my old neighborhood where my family lives. praying everyone is okay and stays safe ❤️,0
@user the bears are probably the worst franchise in football at the moment.,0
@user being doing projects for university all day! my life is sooooo interesting,1
@user and why are these amazingly small opportunities to sustain life going into feeding animals which we then kill?,1
"lol, who throws middle fingers up in pictures anymore? oh, you're bad.",1
nice weather for today.. #not 😠,1
"just ranted on and the moment i'm about to hit send, my ipod just died. #greatmorning #not",1
#all #and #for #hot #rachel #style #fashion|please rt:,0
@user true sissy well said.. fit to live as a man...,0
@user tried the pizza tonight we got from @user down here in #pensacola. #yummy! great job :-),0
@user sure that will end well,1
@user and if marathi man speak hindi to chu*** samajhte hai #irony,1
@user an e-reader would definitely help save my life if someone broke into my house. good call,1
i messed up today guys. i thought about work. d: #fail #itsabovemypaygradetocare #stillcare #lesigh,0
soooo deep #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube,1
some guy chattin shit to me on the bus saying i look like snoop dogg #kmt #again,0
being a light sleeper is the best. #not,1
the excitement for #evc14. |follow @user answer simple questions and win passes for the gig. |#getenchanted,0
i wish i could make people like my personality,0
!! @user #2n1edition @user,0
"@user just what the bears need... a sense of urgency at qb position, using top pick at qb position",1
i love being wide awake at 4am #insomnia #nosleepdecember,1
@user becauseeee i miss youu coffee later?,1
@user this is my new fave thing on facebook #sexpest,1
"day [NUM] ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#...",0
new shoes. kinda in love with an inanimate object.,0
"some ""new"" vinyl on the turntable tonight. here's to you joe. @user #joestrummer #sandinista",0
archive pick: who makes you laugh when they're off sick? #mehblog #littlemeh #doctor,0
i need a misadventure form because i broke my hand practising and rewriting this english essay [NUM] times,1
i picked a great night to not want to sleep.,1
cause i love going to bed alone every night.. #not,1
me: so yall forced me to call in to keep my price the same? bh: *silence* me: *where is google fiber* #ilovebrighthouse,1
i adapted the snoopy comic for academic paper submission :p reviewer [NUM] is the stuff of nightmares!,0
"i love that when a female expresses herself in an emphatic manner, it's always attributed to her menstrual cycle. -mags #pms",1
did you know ios [NUM] features custom keyboards? #sarcasm,1
@user hey sorry im late i didnt want to come #myperiod,0
#instacraze #addiction 😜 at,1
@user #not sure who will take it home?,0
mid speech @ christmas lacrosse ball #flattering @ grand cafe,1
last day of classes #trill except finals whoop,1
just found out there are etch a sketch apps. #oldschool #notoldschool,1
drawing with my little girl... still can't believe she can draw this good!!!! #drawing #daughter...,0
: entertaining journalists collecting facts about annoying dentists. #entertaining=#annoying #factaboutdentist,1
@user im done with finals thursday that would be nice lol you leave friday at what time? ✈️,0
such a good lie in,1
"season [NUM] episode [NUM] carries outfit, simple & chic 👌",0
@user #whoisshe lolol !!,0
thanks mother nature.. you didn't give us as snow day and now my twitter is filled with people complaining,1
church sign of the day: how would you feel if we celebrated your birthday without you? 🙊 #stoleem #thereasonfortheseason,0
@user nice what you cooking me😜😜,0
you have no argument because you're insane|@rbrnetwork1,0
@user i can't remember the last time i saw a newish gti and have only ever seen [NUM] golf r. what has changed?,0
the #congressional #report on #torture #confirms that #alqaeda was #not #involved in the #attacks of #september [NUM]|[URL],0
"i'm seeing #catfish while i search for a #fishsitter for my #goldfish, #lovelife",1
day [NUM]&[NUM] [NUM] #novel train. #comfortzone #christmastree #nextlevel #buzzkillington #familyguy... via @user,0
"amazing how many ""americans"" slag off capitalism , from the comfort of armchairs, sipping decaf,skinny, pumpkins spice lattes",1
@user i guess that means msm will dig something up to smear barkley now.#ferguson,0
"good news! thanks to the #aca, my husbands insurance premium jumped up [NUM].[NUM]% in one year! hooray! #thanksobama",1
shame on jacksonville #jags and #shadkhan. -do you think that #police phobic #stooges l...,0
nooooooooooo again it's on!!! #pickanewsong #cantstandit,0
"@user tx, i saw that. must be a great shot to defend oneself from a fierce attacking giraffe. #hungergames",1
and as much as i want to connect .. i like only the people who dont want to .. #irony #why oh why?,1
"if you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing",0
@user people who are drinking and driving now please,0
"well now that i've listened to all of into the woods, i'm going to listen to some fob #nosurprisethere",0
listening to the rain in bed #peacefull ☔️💦💧💦,0
"@user i know, right? not like the lapd have anything better to do. this ain't a distraction or nothing.|",0
a bad idea!,0
@user i see what you did there,0
#sports -- #carrick #replaces #fletcher as #man #united #vice-#captain. via @user,0
lady in red ❤️✨💋👸💃|#ootd #im #the #mom #the #godmother #lol #athenakairalyn #baptism #love...,0
i won't be surprised if shelling across pak border intensifies during delhi elections to change issues of election's.,0
"@user followup to ferguson/stereotyping talk is audio about a kid who wants to do ""hood-rat"" stuff?",1
"life was never be so easy as it seems, till u come and bring u'r love inside. with me",0
it's gonna be a great day 😃,1
"@user gotta hand it to them, really. 👏👏👏",0
photo: 3pc lace corset size: small-2xl price:$[NUM].[NUM] leave size and email for invoice,0
@user when / how did the acl tear happen?,0
sick on christmas yayyyy #not,1
can't wait to have an afternoon schedule because of you. it's gonna be so much fun #not,1
better than yourself should be the score. not better than other ones .,0
i miss how close we were. 😔,0
my prayers have been answered we out,0
#bra #fitting #guide #how #diy #crafts|please rt:,0
": when some archers fight with ""supple"" bows the way hoplites fight with stiff spears. #archer=#hoplite #bow=#spear",1
is obamacare slowing health care spending? via @user,0
thank goodness the holiday help at work is no more! i just love it when they think they know more than you #annoyed #relieved #gone,1
"@user penguins cancel morning skate, which was an optional, due to icy road conditions.""",1
protesters upset over decision in chokehold death take the streets again /mexico's streets aren't the only ones taken,0
and after being up for over [NUM] hours i'm finally getting some freaking sleep.. #happyholidays #alwaysworking,1
