text,emotion_label,sarcasm_label
Write cover page of thesis . Laptop commits suicide #thankgodforbackups,-1,1
It 's all a calamity of lies .. everything is fake so we only accept what is n't true so when the truth comes we deny it .,-1,1
#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ?,-1,0
Should I buy these ? And become a full time hipster ? Lol ! #NOT ...,-1,1
I 'm really excited for tomorrow because that means the assignments and responsibilities of today will be over .,-1,0
"@USER he 's played 5 minutes , 0-4 from field , a steal and 2 fouls . that 's it . that 's all he 's done .",-1,0
I can see it in your eyes .. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is #dead :purple_heart: ...,-1,0
We live in such a small world these days - the #LAFire is a story at the end of the Australian news @USER,-1,0
"Coin ! erraji : "" ZeeGingaNinja : because it seems that some people here need this clarification #sydneysiege ...",-1,0
I reckon straight women fancy victoria secret models more than straight men do #victoriasecret #irony,-1,1
I liked a @USER video The Ubisoft Graduate Program - Gameplay Programming,-1,0
@USER untrue - its Cutler 's fault,-1,0
"So I may have had a "" few "" empties to recycle ... :recycling_symbol: :recycling_symbol: | I :red_heart: #craftbeer",-1,0
"All I want for Christmas is .. the complimentary coaster offered by the title insurance company if I generate a "" Quick Quote "" to myself .",-1,1
Just loveeee driving upstate in the snow #not,-1,1
I am 100 % sure that the cereal box I just decorated is an accurate representation of how well I know the book .,-1,1
@USER reminds of me of myself when i was younger | |,-1,1
Getting some night heli shots of @USER for @USER @USER @USER #nh #skiing ...,-1,0
Falling asleep to the sound of rain is so relaxing :umbrella_with_rain_drops:,-1,0
Check out my latest blog post on MyFairDaily : Pins That Really Work ! ! ! #lbloggers #lifestyle #pinterest #triedandtrue,-1,0
"@USER @USER @USER I 'm trying to decide if that cover says "" lonely widower ' or not .",-1,1
"@USER I learned that if you want to make it bad enough , no matter how bad it is , you can make it . - Gale Sayers #Wise",-1,0
Are you excited for the new #Blackberry #Classic #smartphone ? Check out this article by @USER,-1,0
"@USER I hope you know how much we really loved you here in Philly . To the greatest shortstop in Phillies history , thank you !",-1,0
"Guru 's to newbies , everyone 's getting in on this while they can . You need to see it RIGHT NOW",-1,0
#NOT GONNA WIN,-1,0
@USER @USER Damn socialist !,-1,1
A design firm 's holiday card skewers corporate jargon . Hand biting mouth ? #jargon #design | HTTPURL,-1,1
Katie pisses me off so bad #TheApprentice,-1,0
#np #NowPlaying #NowListening #Music Of Dying On Your Birthday by #Senses Fail from the #album : #Let It E ...,-1,0
The First NSFW Look At Jessica Cameron 's MANIA via @USER @USER @USER,-1,0
I hate plane rides but I wanna go to so many different countries,-1,1
I fucked them really badly :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: | #AdvancedWarfare,-1,0
@USER Just put it in first gear and they will move . Liberals wo n't ever give their life for a cause . They will just destroy yours .,-1,0
"@USER yeah I did , because it did n't show the convo and stuff , was gonna text it you but NO :)",-1,0
"somebody wake me up early tomorrow ive been facing weird aches in my back since early december . , . and why do u think that relates madaka",-1,0
Double dance with the boys is what makes a Monday worthwhile,-1,1
"Grandad is watching absolute shit on the telly . No seriously , It 's on a channel I 've never even heard of ? ! #FunChristmas !",-1,1
also sick names,-1,1
Just entered the @USER competition for tickets to the final ! Fingers crossed @USER,-1,0
Weather bomb . Weather . Bomb . | | I applaud the media 's innovation in helping to sensationalise the usual autumn climate,-1,1
"@USER LOL aye you 're a funny fecker - ;) | And anytime Ironside , you fancy a wee race just let me know ! !",-1,1
"#Ukraine 's #President to #meet #Russian , #French , #German #leaders , #rules #out #offensive . via @USER",-1,0
@USER it will be weird now without the Christmas music ! :party_popper: :Santa_Claus: :musical_notes: . But yay ! ! ! HAPPY CHRISTMAS SAMMIE :face_blowing_a_kiss:,-1,0
We cram 5 minutes before an exam and get a tag of qualified person .,-1,1
What a great start to my morning #smh,-1,1
Just seen the result | What the actual ... #saintsfc,-1,0
@USER & @USER cut a promo then @USER states he 's facing @USER oh yay ! !,-1,1
am really fuckin paying for it today #tequila #is #the #one,-1,0
This is not the moon . Pictures like the moon is made of light bulbs . #the #moon :),-1,0
The rain has made extra extra lazy :grinning_face_with_sweat:,-1,0
@USER so funny lolololol,-1,1
"can the next person who wants to educate me on any point please be very bloody educates before they speak to me , getting bored now",-1,0
Stuck in traffic ! ! ! :umbrella_with_rain_drops: :high_voltage: #mondays #athensbyrain #traffic #ontheroad #ontime ? #sisters #COOLURSTYLE ...,-1,0
You can spit on a rose but it 's still a rose . #contempt #mockery,-1,0
Even Soweto TV did n't bother to show these fvcken awards ... useless to the bone .. go figure,-1,0
@USER a kiss on the cheek next time is enough :),-1,0
@USER Makes me so proud to be an American,-1,1
Wow I feel great,-1,1
NEW CURTAIN U . S . #Christians like @USER travel to #Russia to torment #LGBT who are seeking asylum here,-1,1
#FLOOD OF #NOAH #HovindTheory #ICEAGE #Bible #Church #Christians #Jews #tcot # ...,-1,0
"But instead , I 'm scrolling through Facebook , Instagram , and Twitter for hours on end , accomplishing nothing .",-1,0
"@USER Thanks to @USER I think I backed into the playoffs ! Playoff matchup : TacoCorp v Gronkey Punch 1646 0 oh yeah , its official #im #crazy well , looks like we are back to square 1 . Batie and Bridge . This is going to go so well #BoldandBeautiful1648 1 @USER : @USER how the fuck are you up now ? Ho ! Saturnalia nigga """,-1,0
Twitter is dead . #ThanksFinals,-1,1
Friday morning lecture on blood :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-1,1
"If we win against Poland and Scotland , does that put us 65th in the world rankings . @USER @USER #Sarcasm",-1,1
In case somebody breaks in our apartment :kitchen_knife: :dizzy_face:,-1,0
@USER @USER 47 % for Serie A ? Is this for real ?,-1,0
It 's great to hear a bloodcurdling scream at 4 in the morning ...,-1,1
Ã ¢ ËœÅ Find out about some of our Hip Hop mixtape promotion packages,-1,0
Jusuf Nurkic #Bulls RT @USER He clearly has a lot of talent . Kind of amazing that Denver got him and Gary Harris for McDermott .,-1,0
good luck finding someone to take the other side of that bet LOL @USER,-1,0
When you have Challah French Toast on Christmas,-1,1
It 's beginning to look a lot like Christmas ! #timetodecorate #tistheseason,-1,0
Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks ... #shiftworkerlife,-1,1
Hahahhaha that really made me jelouse,-1,1
If someone could come give me a massage that would be gr8,-1,0
@USER @USER @USER #WatchOutForThis | Hold the line,-1,0
I did n't realize Boston Coach also operated in Chicago #irony #brands,-1,1
Dan said he 's going to have a sign for me at the airport when I fly in lol #SoCute #3MoreWeeks,-1,0
#farage a t1t in public who doesnt agree with seeing t1ts in public #breastfeeding #irony,-1,0
One season down 8 togo ! #OneTreeHill,-1,0
"@USER Oh , BELIEVE me . I agree totally . My tweet was pure #sarcasm . We need MORE #guns , not less . Santa is bringing me one . #2A",-1,1
@USER u simply cant win with @USER if it is twitter fight ! ! ! :-P,-1,0
@USER DONT SAY ANYTHING JUST RT @USER,-1,0
@USER Is Naughty Dog going to be there ? #TGA,-1,0
Welsh devolution ? How 's this for starters ...,-1,0
Feels so good 2 get off 2 have 2 go straight 2 school though ...,-1,1
Free Pets and Animals Books #freebiebookdownload #Pets,-1,0
There 's nothing better than the feeling of being loved :unamused_face: lol nothing :thumbs_up:,-1,1
"Contemplating responding to @USER tweet saying "" what remains of their pride "" but not sure how well that will go down",-1,1
Bday lily painting for @USER :purple_heart:,-1,0
4:30 an opening my first beer now gonna be a long night / day,-1,0
"Well now the festive season has begun , let 's take a moment to reflect on how much more royalties Slade and Wizard will get #sarcasm",-1,1
Everything You 've Been Told About Copywriting is BS .,-1,1
@USER y'all are doing a great job at keeping people safe,-1,1
what do you think ? good name or what ? | @USER @USER @USER,-1,0
#CHRISTMAS #GIFT #BLESSING #Santa #follow #TheInterview #BharatRatna #CallMeEva ...,-1,0
Somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed,-1,0
Ariana Grandes makeup is always sooo flawless :speak-no-evil_monkey:,-1,0
Work hard in silence ; let success make the noise .,-1,0
I guess we 're getting timed on who we can spend time with .,-1,0
I literally have plans every night my entire vacation .,-1,0
Good thing I gotta work today :thumbs_up:,-1,1
Funny Annoying You Men 's Tee Great for family reunions ! #funny #tees,-1,1
@USER Jackie Just Had the Best Joke I 've Heard In Awhile | :face_with_tears_of_joy: :weary_face: :see-no-evil_monkey: :see-no-evil_monkey: :see-no-evil_monkey:,-1,1
@USER Because we need an excuse to pop it open ! My dream is McDonalds and Grand Cru . #ChampagneExcuses,-1,0
"People complain about my backround pic and all I feel is like "" hey do n't blame me , Albert E might have spoken those words "" #sarcasm #life",-1,1
All I can say is I 'm lucky .,-1,0
"Just walked in to #Starbucks and asked for a "" tall blonde "" Hahahaha #irony",-1,1
"Selfish , narcissistic . Only the woman matters . Child does n't matter . Father does n't matter . No one else matters . | HTTPURL",-1,0
I may need to reread the books but did we ever find out what Draco 's Boggart was ? @USER #HarryPotter #dracomalfoy,-1,0
@USER Deutsch is a misogynistic toad ; how shocking he 's a bigot too ... #HandsUpDontShoot,-1,1
@USER No reasons given . Some waited expecting a call but only found they were not chosen from media announcement,-1,0
"@USER I think the general rule is , if it 's open all night , pull an all-nighter .",-1,0
@USER @USER least I could do for barging into your convo !,-1,0
"August has the most birthdays , February has the least and most of the serial killers are born in November ! | | - so dont mess up with me | #nov26",-1,0
@USER Our 3 losses followed bye weeks & an FCS team . Do we get rid of those next year ? #sarcasm,-1,1
Wickedly ignorant bout Black Americans see racism in everything ' a figment of their imagination #Cannot be trumped by J'can hypocrisy #NNN,-1,0
"Walking down the mall in front of a group of guys and hear "" even the momma got it "" Jesus lol everyone loves polly",-1,0
Yeah this is so cool just fucking woke up,-1,1
"Regarding my #ATT case ; I 've contacted the BBB , FCC , and my States Attorney General . next ... #WFAA #not #stopping",-1,0
Another one of our support vehicles modified for Iceland service . #Bigfoot #LANDROVER,-1,0
Thanks bus . Thanks for telling me where I am . So helpful .,-1,1
"I have a VERY limited number of press seats available for a Meet Me There screening in Austin on January 21 . Hit me up , press types .",-1,0
Sometimes i just dont understand anything | #stubborn,-1,0
@USER no u dnt hav to .. bt sme ppl do ... evn whn they do shit .. :-P,-1,0
The quest for #GoSupersonic tickets continue - _ -,-1,0
"@USER Ok , hope it will rain soon :confounded_face:",-1,1
@USER The wind is your friend,-1,0
Why does sue give bonnie anxiety and stress pills,-1,1
I 'm so glad I work a double on New Year 's Eve and then most of New Year 's Day ... #pissed,-1,1
This is great ...,-1,1
My favorite color is every color .,-1,0
At least I do n't have to clean the floor,-1,0
"@USER "" i feel bad for the American people , now we should invade their country in kill their children so we can save them """,-1,1
"Christmas Day , Boxing Day and New years day off just is n't enough ! So much to do for me & others this month #enough #hours #in #the #day",-1,0
Love coming to school knowing I have tests all day,-1,1
Catching up on the RHOA ! ! ! #love the drama,-1,0
You 're never too old for Footie Pajamas .,-1,0
Your Jedi mind tricks do n't work on me service guy . | Glad I dropped the car off for the oil change instead of Av .,-1,0
My future ? I still enjoy it ( playing football ) too much and I play with passion - Totti ... oh no the team is doomed ... #asroma,-1,1
"Work done , gym done , steak for tea and Friday tomorrow #woohoo :grinning_face_with_big_eyes: :thumbs_up:",-1,0
"@USER @USER @USER I guess this is where he lost a couple of million to Lambias , is it ? #LudicrousStory",-1,1
@USER Is Jameis Winston getting paid for this photo or is # 5 coincidence ?,-1,1
And then there was none . Goodbye beard ( of sorts ) #MensFashion,-1,1
"Watching Sanjay , @USER ... Getting the start vs . Butler and liking what I see ! #Minny",-1,0
Do I ... do I want to know what he has in the bag ? #Cthulhu #Christmas #Lovecraft #SantaClaus #funny,-1,0
Nothing is better then an 8am class .,-1,1
Uhhh can't sleep someone like n I 'll text u my phones dry ass fuck fr #am # a #boring #person,-1,0
NYPD blog : Do n't you feel safe and protected ? #ICantBreathe,-1,1
Chasing my dog though the house fun,-1,0
"Is n't this blaming the victim ? #sarcasm RT @USER Every year , 600K college students are injured while drunk .",-1,1
So far today is going AWESOME . #fuckoff,-1,1
Of course one of my lecturers happened to be at the bar / restaurant we are at for my birthday meal ...,-1,0
Pretty much the real deal #thanksmom,-1,1
Sad that when someone drinks they treat you like shit and wo n't talk to you .,-1,0
"#Sagittarius know what they want , if they can have it , and they always keep on thinking bigger . """,-1,0
is the game,-1,0
"As Lamar Entertainment , putting more money in than I 'm making , #tbt having the right team ...",-1,0
"@USER @USER LoL its not that bad , budwieser is bad , its like drinking water from the tap ...",-1,0
@USER @USER @USER @USER the Jets have pick 6 in the 2015 draft the irony blows my mind ! #NFLDraft,-1,1
@USER We ll take that bad at all,-1,0
I can be mad at you for a matter of 15 min then I can't stand not talking to you .,-1,0
Shitty drivers are always fun . #not,-1,1
@USER @USER def understandable . i 'm ok with that . trying to find anything up here on this has been impossible .,-1,0
Dissecting a rat first period is a great start to the day :mouse:,-1,1
@USER I 'm not a Lohan anymore :beaming_face_with_smiling_eyes: detox now for 4 weeks new me ! 1 week tomorrow :face_blowing_a_kiss:,-1,0
@USER Those who failed to develop hair on their bald hear are talking abr development,-1,1
Save Manage & Make Money - Join for $ 99 make $ 600 #Discounts #Vacations and more,-1,0
I 'm getting excited about Mexico now .,-1,1
"@USER he offered it but he made it sure the board refused double 16m in October , all in Rangers interest",-1,1
Photoset : leupagus : itsxandy : thefingerfuckingfemalefury : sevenpoints : getting paid enough to put up ...,-1,0
@USER @USER you do not afford the same treatment to PO 's . Goes both ways .,-1,0
I 'm knitting a scarf . Yes . Knitting . A scarf . Because manual dexterity and I like knitting . Problems ?,-1,0
i just loove when my guy friends give me thorough descriptions of their bowel movements ... #WHY #STOPTHIS,-1,1
How Badly Do You Need That Burrito ? ( That 's sounds naughty ) #burrito,-1,0
"I like how people freak out when they hear I 'm still getting paid while I 'm off for over 2 weeks . Join the military , duh .",-1,0
@USER So tht we can look into yr acc specifically we wld need to speak with you over the phone . Calls are charged at ...,-1,0
aw i love it when my boss schedules me to work the day that a storm comes to the bay area ! ! ! :'),-1,1
Ummm can I please have @USER for Christmas ? ! Dang he looks great tonight . Why did I not go to this thing tonight ?,-1,0
#YouAndIBackToYoutube WHAT ? ? ? ! WHY ? ? ? ! ! ITS CHRISTMAS ! ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS ! GIVE IT BACK TO US ! @USER,-1,0
"What an Irony ! The Police divide us , The Terrorists Unite us ! #Terrorism #PoliceBrutality",-1,1
My year is ending perfectly :face_with_tears_of_joy:,-1,1
@USER or maybe she just drips herself to death lol,-1,0
just exactly how I wanted to start my day ! ! ! #shitty,-1,1
@USER you 'd really want to watch that ! ! #excessivecomsumption !,-1,1
@USER so so problematic .. God bless her . It 's a shame what 've we done to pakistan . :(,-1,0
#basura #immondizia in my name,-1,0
I do n't think it 's the last time ;-) #hobbit #onelasttime #cinema #ov #3d #48hfr,-1,0
OH you 're just gonna wait till new years to start working out ? #thatscool,-1,1
you are the one LYING @USER @USER @USER @USER @USER,-1,0
almost 72 hs of a kid asking for his christmas gift and zero answers from @USER thank you guys ! you are awesome #not,-1,1
"It 's the crackhead uncle of the HBCU family "" @USER : Every HBCU in Alabama looks at Alabama State sideways lmao ! """,-1,0
Well that 's me living till I 'm 200yrs old ! ! ! #sarci #wit #low #constant,-1,1
I do n't like clowns but I 'm going to be one .,-1,1
"Rodgers needs to go man , did n't think I would ever say it but he has bought some shit players there #good #enough",-1,0
@USER oh so someone got in trouble for making fun of the people who behead innocent people ... nice,-1,1
Love these guys ! RT @USER Tried to get the whole family in ! #selfiestick @USER,-1,0
Spilled milk onto my boob . Oh the .,-1,1
"#Exclusive - - #Indonesia : #AirAsia #crash #probe #focuses on #timing of #request to #climb , #weather . via @USER",-1,0
"Cramps in the front , husbands knee in my back . Yeah . Sleep seems possible tonight . #suckitmothernature",-1,1
"he was half of what she deserved , yet he was all that she ever wanted , , ,",-1,1
i can't believe all the shits for the past days are finally over !,-1,0
Name an #excuse that people use #NOT to #workout ...,-1,0
"@USER @USER Yes , fountain jumping sounds like a great January activity .",-1,1
#bedroom #decoration done lol #upstairs just needs a hoover ... #Christmas :Santa_Claus: #decorations #downstairs #now xxx,-1,0
@USER Loughton .. And some in Basildon what about u ?,-1,0
@USER tis the season for unwanted gifts !,-1,0
Good thing y days not ruined ...,-1,1
@USER will tweet you when I 've got it back up and running .,-1,0
Such quality customer service today by @USER for the Xbox One #thisiscrap #nothelpfulatall,-1,1
Customers during Christmas time are SO NICE .,-1,1
One of the most embarrassing losses @USER Ever . #WTF,-1,0
"I tweeted about how dangerous Glasgow is , and a Glaswegian party venue followed me . #win",-1,1
Anamorphosis :p lacing objects so that viewed from a certain angle they create an image . | By French artist Bernard Pras,-1,0
:unamused_face: Half of the testing group was very helpful today .,-1,1
Every wondered what 's the Turkey 's take on #Thanksgiving ?,-1,0
@USER I think it 's a safe bet it wo n't fit the crime .,-1,0
Why am I wide awake right now .. :face_without_mouth:,-1,0
"Twig is now "" Sprig "" — 3 sec limit on new social video platform #techtalk #editorspick #sillyvine #Tr ...",-1,1
The #Gophers are n't nervous . #SammyCommentary #Gophers,-1,0
so glad I came to work at 7:30 am for all the customers that are here ! ! ! #not #itsdead,-1,1
Lol at docs who do n't know what they 're doing . #fuckthat,-1,1
It scares me when I think about what things will be like a year from now ! #2015,-1,0
#Funny #18 + Turn On aquabreeze :| | disgustinghotels :| | #not all men,-1,0
Why is there evidence of a stripper in my house yet I see no stripper in my house :expressionless_face: :broken_heart:,-1,0
SEEING @USER ON SATURDAY whaddddddup #legend,-1,1
"If I could kidnap my friend 's new puppy Navi , I would do it in a heartbeat .",-1,0
@USER @USER patio tumbler goodness #Mac12days,-1,0
@USER @USER @USER It was n't for one person . It was a business expense .,-1,0
@USER We should monitor them ...,-1,1
#Italy - - #Cabinet #approves #first #planks of #Renzi 's #labour #reform . via @USER,-1,0
"Jim 's cookies won , Nikki 's killed , but everyone needs to go to @USER to enjoy @USER amazing pastries !",-1,0
Two Broke Rednecks father / daughter riffing team who make fun of old educational films n more |,-1,0
"~ I 'm not closed-minded , I 'm just dogmatic ~ #sarcasm #contradictions",-1,1
Thank you Aidyn and Adele for getting me sick .,-1,1
@USER I 'm gunna sit here and,-1,0
Claybo Dawson and I are @USER ' s #squadgoals :smiling_face_with_sunglasses:,-1,0
@USER your busy staff standing about when people queue #joke,-1,1
Duale seeking ' protection to be heard ' when the proposed security bill will trample the basic rights of his pple and their freedom,-1,1
@USER :pouting_face: no he bloody is n't I was upstairs getting changed !,-1,0
Can almost smell the turkey #hungry,-1,0
@USER then later he snuggles up to The Royals with giddy glee #Irony,-1,1
can you imagine being in high school today with a delusional dad making a fool of himself on the internet @USER,-1,0
"@USER just check out the buttons , see what they do . And follow me back :winking_face_with_tongue:",-1,0
@USER @USER 3 more nights 3 more nights :grimacing_face: :grimacing_face: :grimacing_face: #londoncalling,-1,0
Christmas shopping on 2hrs sleep is going to be fun ! ! !,-1,1
I have plans . I feel sick . What a surprising turn of events .,-1,1
@USER @USER @USER first line is correct ! ! Ca n't say about the latter one ! ! :beaming_face_with_smiling_eyes:,-1,0
@USER oh haha no they ain't :face_with_tears_of_joy: :face_with_tears_of_joy: you ain't even seen em,-1,0
Would like to thank my nephew for giving me his horrible cold & sore throat etc .. Much appreciated !,-1,1
Auntie just called and said shes on her way .. | I better get dressed then :astonished_face: :face_with_tears_of_joy: :face_with_tears_of_joy:,-1,0
"i need to start going to bed earlier ... smh , goodnight everyone , or should i say goodmorning haha #morning ...",-1,1
@USER sounds like soooo much fun !,-1,1
there are things we are made to go through to harm us but to given us a lesson to teach to someone weaker,-1,0
: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels . #Statuesque = #Skinny #Look,-1,1
Not this room please I do n't want this,-1,0
@USER I 'm hurt but I still love you,-1,0
Great start to the day,-1,1
When I 'm lacking inspiration I resort to scribbling angry / pretty things . Great start to the week ! #sarcasm,-1,1
Thank u to all u beautiful ppl that talk extra loud when I 'm trying to watch tv I love you guys so much #srslyofALLrooms,-1,1
"@USER wait ... there 's a "" New Wii U "" ?",-1,1
Sooooooo the #Bears will be looking for an offensive coordinator as well . This bodes well for next season . #whatamess,-1,1
is not lost . @USER @USER @USER,-1,0
"@USER very clever jack ! Changed the word "" big "" to "" no "" , go to bed feeling like you 've made a difference to society #youareagenius",-1,1
Watching @USER trich vlogs helps me alot with my trich condition ! ! :smiling_face: :two_hearts:,-1,0
"@USER no , not anymore . :persevering_face:",-1,0
Its a marshmallow world in the winter :musical_notes: #getthisoutofmyhead,-1,0
@USER @USER he 's the detective ! ! ! lol #OrTypeCast,-1,1
#np #NowPlaying #NowListening #Music #Do n't Let Her Pull You Down by #New Found Glory from the #album : #Not With ...,-1,0
I just saw another person wearing a heavy winter coat with a hood up encouraging,-1,0
At - - The sun finally decided to play #beastside #tahiti,-1,1
Lol at people saying they 're turning 13 this year when did I start following kids #sorry,-1,0
More in winning a sweet hamper at a Christmas fete the day after a jellybean damaged a tooth !,-1,1
Still can't believe my teammate is engaged ! #Holymoly #RingBySpring #TurnUpppp @USER,-1,0
Just walked #Frodo 's path from #LOTR in #LOTRO ... geek quota for the week is already met :-p Here 's the start ...,-1,0
@USER @USER do you wanna cry ? That 's how you cry . Omg,-1,0
"@USER @USER you do n't know a damned thing about baseball , do you ?",-1,0
"@USER What 's the opposite of a cheat day "" called ? Because THAT'S what I only have one of per week "" | What he said .",-1,0
So that was the inception episode . Down to the tangerine / spinning top . Subtle .,-1,1
Happy holidays from me and my boy Carl #lrs #holiday #party :smirking_face: :smiling_face_with_sunglasses: :smiling_face_with_sunglasses: :Christmas_tree: :Christmas_tree:,-1,0
@USER is it squirt or squat ?,-1,0
I find this farrrrr too funny :face_with_tears_of_joy: :face_with_tears_of_joy: #wow #can # u,-1,0
"@USER @USER @USER My , Nephew stopped a lot . His long hair . looks like a drug dealer . Never smoked anything Pills ? not an aspirin .",-1,0
@USER u do really need to get a wee bit more lol,-1,0
find ONE local PD that reported an 80 % drop @USER @USER @USER @USER @USER @USER,-1,0
@USER haha I 'm going to have fun with it next year .,-1,1
Off to a slow start this morning . :weary_face:,-1,0
@USER @USER Yeah thanks for that !,-1,1
I got tampons !,-1,1
Being mom tonight was both refreshing and a real tbt,-1,0
@USER doing a great job ... What do I pay my extortionate council taxes for ? #Disgrace #OngoingProblem,-1,1
"its not that so much as his lies and deceit , @USER @USER @USER @USER @USER",-1,0
@USER Racism is pooled in liberal Democrats . Democrats must foment racism and division to maintain control . Divide and conquer .,-1,0
@USER He 'd be a perfect fit ... or Beachy / Medlen .,-1,0
#page #found #404,-1,0
@USER I guess I 'm the one who supposed to say that .,-1,0
@USER SHE SHOWED YOU !,-1,1
On a small diet,-1,1
"juugin everything , niggas got warrants to pay",-1,1
"Um , really @USER #nothanks #UVA",-1,1
Waking up with a pounding headache is just what I need for this final #sarcasm,-1,1
Another fantastic day,-1,1
Why am I sick ? * looks at other tweets * oh yeah sex ... #lame,-1,1
Cool to know I have people I can talk to when having a shit night .,-1,1
@USER Shirota Yu and ... Inoue Yoshio ? He was in Mozart ! apparently .,-1,0
@USER damnit dude I 'll see you when I get back though,-1,0
@USER :) ) thank you so much . Such a generous display of kindness from your side .,-1,0
"@USER depends who you mean by "" you "" cause everyone is different",-1,0
Is there a basketball game on today ? I 'm not really sure . #ESPN seems to not be promoting anything about it . #sarcasm,-1,1
I 'm such a good friend ...,-1,1
Love it when I have a 10 minute wait on @USER and as I reach no wait it knocks me back to 10 more minutes . Fantastic .,-1,1
#Ministers #criticised #over #train #deals,-1,0
@USER @USER @USER I agree . You can see that from the videos and photos that were taken two hours after the shooting .,-1,1
"If Comes From The #heART Then They EXPRESS it , Connect @USER or #thankyou #3rdeyebrand",-1,0
@USER yes mother as you wish,-1,1
#LRT - - Gee . Good thing there 's no #WarOnWomen .,-1,1
"It 's so exciting to see snapchats of everybody 's Christmas dinner , wow .",-1,1
Just woken up after 16 hour night shift to no gas . Looks like microwave meal and cold shower for me today . Woo ! | #sarcasm #fml,-1,1
Roman mythology gets me soooo pumped,-1,1
Nothing better than getting a snapchat from @USER with #the weight playing in the background #sameparents #sametunes,-1,0
And then today was :pile_of_poo: . What a surprise ! #2of6 #6daystretch,-1,1
Casual stroll with lauralobaugh Rochester #FunInTheSun @USER Key West Islands - Florida ( U . S . A . ),-1,1
"Every you 're a fucking cunt , lying cunt did I say cunt song is about you now . How cute is that #defo #not #pissed #off #nope",-1,0
Going to my class #fuckyou important,-1,0
"Dear ( ) #Spain 's gov and Catalan Police , congrats you managed to accomplish the impossible : Go even lower than #Greece #OperaciónPandora",-1,1
@USER Oh crap . Mean . What did it mean . See my last few RTs .,-1,0
@USER its a week joke I have with Jessica and my niece :raising_hands:,-1,0
@USER @USER @USER @USER @USER @USER,-1,0
"By @USER "" #Bts At DIPMAGAZINE #PhotoShoot #WIFEYSERIES Me and _traviiiiis . Do n't Forget To ...",-1,0
@USER mocking a spiritually precious holiday for millions is just so courageous of you ... #shameonyou,-1,1
@USER @USER You do look a die hard fan of his,-1,1
Could n't agree more ! RT @USER Nothing makes me feel more special than receiving an automated DM .,-1,1
I did n't know it 's your territory I really . .. WHAT ARE YOU DOIN - no . . Please do n't shoot at me I . .,-1,0
@USER stoked ...,-1,1
"So #GuardiansOfPeace win by threatening to destroy the #peace ! ! ! , what a #irony",-1,1
@USER malay mo . its his real name haha . but still nice joke about na richard two . bagong bago hahahhaah JK,-1,1
< < This should be Christmas number 1 ! #accounting #absolutetosh,-1,1
"Wearing my @USER rangers shirt , flipping off a crowd in his hometown of boston . So much",-1,1
Putin praising Constitutional Court for defending against ' arbitrary action on the part of the government,-1,1
It 's adorable how this keeps on happening,-1,1
Love that my buses are every half an hour :angry_face: :pouting_face: :face_with_steam_from_nose:,-1,1
"@USER @USER What on earth does that mean "" Cloud vs Mobile "" ? It 's Cloud-Mobile - or basically Client-Server 2.0",-1,0
@USER yara .. I 'm a restless soul ( you 're well aware ) but I like my skin perspective as most comforting .. When any 1 expects me to be,-1,0
So I heard a college dropout is offering a graduate from best College a jawdropping package !,-1,1
I 'd rather you know and be upset than hide it for you to only question things later,-1,0
Oh look at me ! I 'm making people happy ! I 'm a magical man from happy land ! Who lives in a gumdrop house on lolly pop lane ! | |,-1,1
is just #one of the many services I offer to #people who ask #stupid questions .,-1,0
@USER You seriously bought a giant TV to play in the box ?,-1,0
"# A #TERROR #ORGANIZATION ... #Hamas man killed , 3 injured in "" suspicious explosion "" in #Gaza #Israel",-1,0
"What the hell has happened to Shahid Afridi in last couple of days ? Left alone more bouncers than played , got a review right . #pakvnz",-1,0
Who would 've imagined that #jakeplummer smokes weed regularly ? ? #outsidethelines,-1,1
love is bliss ...,-1,1
A chunk of my hair got stuck in the blow dryer and I had to cut it out ... That 's always fun .. :expressionless_face:,-1,1
JLPT tomorrow . I am feeling vaguely confident . But just vaguely .,-1,0
"Besides some overpriced holiday candles , I have n't seen one #CyberMonday deal worthwhile today . Brutal .",-1,0
"The of the new JD gym bein right next to a Sayers "" sausage roll with salad please "" :flushed_face:",-1,1
working a double on 2 hours of sleep here we go let 's get it,-1,1
Wow am I glad that I have to cycle through this weather . | |,-1,1
Another great day on the #TTC .,-1,1
* gasp * The girls are at a rehearsal studio today ? You do n't say ... Hmmm wonder what on earth for ? :frog_face: :hot_beverage: #MTVStars Little Mix,-1,1
RTed that because yeah that totally makes sense,-1,1
Taking a final then going straight to work . I 'm just peachy about it .,-1,1
Blackpool today for an interview . the weather for the beach,-1,0
"not speaking he do not like comedy , it was spoken jokingly of his assassination that is funny guys and gals ... ( 2/2 )",-1,0
People in this school seem to amaze me ..,-1,1
"at least ... I 've got spine , cause I can feel the pain in my back . #thinkpositive |",-1,1
@USER @USER Lovely on Carnoustie beach this morning ... | #soggybreeks,-1,1
