emotion_label,text
3,The joy of the mind is the measure of its strength . - Ninon de Lenclos #strength
7,"Lucy felt startled , but forced herself to remain calm ."
3,"going to relax my first night back at fred , massive amounts of homework that I have will start tomorrow ."
0,When a friend of mine was trying to make a fool out of me .
7,ruvruvruv parties ... havin a hard time hearin @USER whispering to me .. twice in one week = lovemylife
5,My best friend got married and left her home-town to go and live in Poona . After her wedding I felt sad .
0,When I got home I found that the electrical supply had been disconnected despite my having paid the full bill a few days earlier .
7,when my little brothers friends ovoo him and I answer .. LLS
0,"I was to meet a friend at the bus-stop ( he was coming to visit us ) and he did not turn up . After having waited for him for some time ( about an hour ) I called him up , to be told that he did not intend to come as he was feeling tired ."
7,@USER i like it when you say dat word . IT was like when you sing IF I WAS A BOY by Byonce.love your voice .
0,"During a family discussion on my future and my prospects as a student , they accused me of not bothering about looking for a job to assume my financial situation ."
3,"I have an easy day in 3 of my classesss tmrw ! only 3 classes though , not 4 .. causee I have a test in chem . #sarcasm"
0,is an automatic response 2 bad treatment . It 's our declaration that we will not tolerate certain types of behavior .
0,I know . I still haven ' t heard from her . The good thing is that I ' m so angry with her that I don ' t feel sad about not having her around .
5,"Then they walked away , humbled and dejected ."
3,@USER haha yer ! Julian told mike to take me round ! lol ! X
3,"Not looking forward to all the amazing food , because I 'm going to gain 30 pounds . Running all that off should be fun !"
4,"Yes , sir ?"
3,Opening up a savings account !
0,"During the Summer , at my workplace , a person kept interfering with my tasks and making unfounded remarks . I felt hatred for him but it stopped when I realized that he just longed for attention ."
5,BLAAAAAAAAAAAAAAAAAAAAAAAH . A week from yesterday it 'll be a year since the second time I met @USER
3,The elation of witnessing birth may be followed by a sense of disorientation at being a displaced person .
5,"pissed off , was looking 4ward to buying kate Bushs new album ; even had it pre-ordered ; had to cancel cos the other 1/2 needs the £ ."
5,@USER @USER I missed I was so exhausted from that I fell asleep ! :'(
0,My cassmate laughed at me when I was being scolded by the teacher .
5,My hair almost got stuck in the door this morning :( time for a hair cut maybe ?
4,I am .
7,I have a package at the post office . Ca n't think what could be in it . I do n't remember internet shopping while drinking .
3,@USER I know 3 and a half hours til I wake up
0,"When my friend , as usual , forgot the tickets at home for a performance . We missed it ."
3,"A now has a new trick to get out of sleeping . "" I go potty . """
2,If there were no to hide behind I wonder if the would cause some people to destroy themselves with
2,"Genghis Khan , Adolf Hitler , Benito Mussolini , Napoleon Bonaparte and LaToya Jackson all share a common of cats ."
2,@USER I smell now . Market is in regret .
0,It was when I discovered that my boyfriend had another girl . I discovered it through a letter he wrote to the girl when he was away . When I asked him he accepted it .
2,"When I was a child , I was always afraid of my father . Just when he looked at me , I felt frightened ."
5,One of my homies just got in Prison ... he was a 3 Strike Offender & only 25 years old ! out here ! !
7,"Hoe lucky kun je zijn , 2 krasloten 1 van 15 euro winst en ander 4 euro"
5,For some reason I just walked into my room and thought it was Christmas eve :frowning_face:
2,Are you serious ? Gambling is a vice industry built on deception and fed by the intentional exploitation of human weakness for the sole purpose of monetary gain ! It disgusts me .
0,Bought something bad from the shop and they refused to change it .
2,"Finally cleared my desk for some work space , @USER is not watching television online . Wow , finals must be coming soon ."
4,"I also feel that work efficiency here is very high . and you have strong working ability and professional skill , it seems that you know all , that 's really wonderful !"
3,there 's a new Sons of Anarchy tonight Opie is gonna react to his dad 's murder #scared #excited
0,"They were furious Mr Reynolds had accused their leader , Des O'Malley , of being dishonest ."
2,"A bus drove over my right leg . The event itself was not very frightening but when I had to wait in the emergency ward for three hours and then my leg began to swell , I was frightened ."
3,"Right , congratulations ."
7,I love how my parents hide my gifts in the same place every year.NOT .
5,Watching the Jay Leno Show ... T Pain murdered this song ... LITERALLY ! ! ( Channel changes )
5,Just got back in town from spending a day with Boo ! It was WONDERFUL ! ! ! Back to reality
3,Just me and my boss tonight at work ... #killmenow
7,"@USER my credit is gone there , yaaa ill go in tomor , ill be head heard that alright earlier #msltransferwindow"
1,Troubled Premier John Major now faces huge protests from disgruntled workers if the cash goes towards creating jobs overseas .
2,False Evidence Appearing Real ...
3,Going back to work for the first time in eight weeks .
5,C'est officiel : La moustache ne me va pas .
3,I will be spending this beautiful afternoon writing my college paper .
2,People waiting for trains watched in horror as the violence spread towards the Hall .
5,"when i tweet i often think "" this is so retweet worthy , i hope it gets retweeted ! "" but that hardly ever happens ."
3,"After going through much shame , I became a Christian and something new happened in my heart . Joy that overflows was manifest in me ."
4,"Hi , Bob ."
3,When I thought that my high school love and I had a mutual emotion .
1,I just texted this ;( to somebody on accident and just realized I got a new found emotion lol ...
4,I forgot .
3,Stuck in the medical room with two year 7s boasting about how many detentions they have
5,Christmas is less than a month away and I 'm already tired of most Christmas music !
2,Face your problems face your fear #Feelings
4,I know . I 've even worked up a sweat .
5,going in my bed and staying there in the dark for tonight and all of my sunday .
3,classic missing a train by 30 seconds because a woman was walking at the pace of a hedgehog arguing on the phone .
3,Guy on bus wolf whistles at me then makes no secret of staring at me in a creepy way ...
2,@USER Ben quand on voit que les jeux de noel de Konami c'est du remake HD ...
3,In the gym this morning ... Xmas tree afterwards then a nice 4-12 shift at waitrose ...
2,A close relative of mine died in a serious car accident . I was one of the first two people to see the corpse and I had to do it . Before going in to see it I was afraid as it was the first time that I was seeing a corpse .
7,"Slecht voor je gezondheid zo'n maken : in mijn vinger geniet , high van de lijm en buikpijn van het snoepgoed ."
5,@USER love you to caitlyn .. So sad I have to miss switch I might die
3,Memory is sooo sweet she 's singing to Izzy while I relax ..
3,Hockey tournament to watch tomorrow . #yeahnotreally #whatishockey
3,@USER Spending good quality time together brings us
3,Ah ! ! I LOVE man deodorant ! I did n't know other girls did too :') RT @USER : Man deodorant
3,The oven just gave out . Guess we 're having undercooked chicken .
2,"@USER | Make Ur own choices | The truth is , everyone is going to hurt you . You just got to find the ones worth suffering for ."
3,Helping mom write a book chapter today . She said my book can . E next as long as someone wants to hear my story .
3,"With a wide , delighted smile , because she had n't really expected ever to see him again , she teased , ` Are you following me ? """
2,"Courage is mastery of fear , not absence of"
7,And my parents think I wo n't be until wednesday morning .
5,I miss my big sister @USER
5,I am sad because some relations to friends are not very good .
3,Now in town having been made to go to the pantomime i can hardly walk and its a complete painful nightmare to sit down .
2,La lampada sopra la mia testa ha scricchiolato
0,When I was charmed by my relatives .
0,But it was her that makes us so embarrassed .
2,I fear no one but Allah . And i put my most of my trust in Allah . #Hope
5,"No , I did n't . That car was too fast ."
5,My grandmother died during Christmas break several years ago .
3,Ah ! A great day off and ending it with ' How The Grinch Stole Christmas ' . I can't get enough of the Holiday season . #Holidays
3,Ugh I 'm so not ready for this week .. but <-- #Sarcasm
0,"Naaaah , I 'm not asleep at all on my day off . You lot carry on shouting through the house to each other ."
3,"Meh ... Started drunk texting ... Time to turn the phone off . Hasta mañana , work at 9am . #LoveYall"
3,Going to buy the best stuff for my friends and family <3 I love picking out that one amazing thing and seeing them unwrap it .
5,"And our hero in his turn , felt despondent and fearful , for his little grey mentor had given him no instructions for this eventuality ."
7,I 'm actually excited to go home . Spend the rest of my momma 's birthday with her .
5,I need to shave down there ao I can make sure I do n't have a yeast infection ...
3,Headache first thing in the morning :(
2,"Look me in my eyes , do n't believe the lies , please do n't be scared of me . #Drake"
0,"I was angry the other day because the teacher told me to sweep some orange peels . It was my friends who were supposed to sweep , but the teacher told me to do it ."
4,I hope not . Then we 'd have to reschedule our baseball game .
5,“ @USER : My bro mike leaves for boot camp in a week :( ”
3,I wish my iPod had a code on it . Now where ever it is someone can steal it . I wish it was n't lost
4,Aug 8 .
3,"Just finished a football match , and got football training soon"
3,""" She looked fondly at Anne ` s bright eyes and happy face ."
3,"Hi , Mr . Wang . Do you feel like going boating with me ?"
7,headphones officially broken . guess that means the roommates are going to be subjected to my music and netflix . - #idontcare
3,Break ! All the good that you 've put out into the world is coming back to you now . Feel it flowing . Open & allow . #LJB
5,My coffee is gonna taste extra bitter tomorrow . Probably all the tears .
5,A couple of days ago . I just go back from the funeral .
2,I 'm ready to scour our southern brother for an but a outweighs my #confidence . Publicly I admit ; I 'm afraid of #rejection .
0,Being treated unfairly .
2,"of the Unknown changes , replace #stability and familiarity with ambiguity and uncertainty #Leaders #JO #Amman #ReformJO #Jordan"
3,Just finished my last research paper for this semester ! ! !
0,@USER DO WE HAVE FRENCH HOMEWORK ? ANSWER MY TEXTS .
4,"Study , study , study . I want to learn a lot ."
7,"( check ) , ( check ) , #gedicht ( check ) . Kortom klaar voor Zaterdag ! #zininzaterdag"
0,I spend 1.5 hours in traffic to end up in a place I hate where I get bored to death .
0,Trying so hard not to just break shit . #frustration
0,I know why Mr . Fro did n't like our ad idea ! He does n't know the first thing about coffee .
5,"Woke up craving warm , gooey chocolate chip cookies . Alas ... there are none to be had ."
3,The rock quarry middle school pep club is at my house I never realized how annoying middle schoolers are
3,"On a boat trip to Denmark , 14 of us had a lot of fun and we spent SEK 10 each on one armed bandits and against all odds we won the jackpot of SEK 1000 ."
2,"When I saw an accident , a woman was run over and she died on the spot ."
3,"May you have what you need , receive what you desire , & discover that is with you every step of the way . #inspire #blessing"
0,"I have a headache . These past few days I 've been living off painkillers . Man , I feel like my head is going to explode ."
1,"@USER hahaha , love that tweet . Ha , why do we hate him so much ..."
5,"@USER "" dont too much to hope , it will make you too much to hurt "" should i say it to you my idol ?"
3,But you do n't do any work lol RT @USER : I should prolly star gettin ready for work ... 3-8 shift
7,"ended up being front row for four year strong , even though we got here at doors ."
3,Joy and fear share the same pathway in your brain . One can not exist at the same time as the other . Which do u choose ? @USER
3,Time to relax with The Chronicles of Narnia
7,finished with my finals apparently
3,Definitely feel like a champ after knee soccer
1,@USER jus dared me to c how long I cud go without shaving anything ... hmmm ! Dis is is nasty dare but let 's see how long I go
3,When I recently got an appartment in central Gottenburg .
5,Ever fell in love with an article of clothing-only to wait too late to buy it . hope that skirt turns up on ebay
4,"Sorry , here ."
3,Ima have the longest day tmr .. Between work n doing all the work I shoulda down ova break ..
3,Half of this paper done for Dr . Danforth . Now to suffer through the other half ... Then to suffer through the rest of my homework .
5,"I had a good relationship with two friends . Once without reason , they clearly showed that they thought I was naive , dull and unable to take care for myself , while I expostulated that I could manage things ."
1,Hate public transportation
5,One day I came across a certain boy who was intruding my friendship as lovers with my girlfriend and I was very sad because I did n't expect that girl to disappoint me I regarded her as being very faithful .
0,My annoyance at missing the fish turns to relief when I realise I am not snagged in the roots .
5,I had meetings back to back all morning . And phone rang off the hook from the minute I walked into the office .
2,A few weeks back I had a very important seminar and I had circulated my papers to all the panel members . A day before the seminar I realized that I had inadvertantly burdened certain derivations and I had failed to correct it . I feared that this would reflect very badly on my performance . Fortunately none of the panel members detected it and I felt relieved .
0,Wing mirror taken off by some bastard whilst i was in Sainsburys ; i now officially have none that work .
3,"O me pongo a estudiar ya , o me quedo sin y sin ir al pueblo ; $"
2,"C'mon people , his last match in the US and you did n't think Dick Togo would be"
4,maybe you can come to the bar one day and I ' ll show you around .
3,"So much food . So many wonderful guys in my life . So many friends , such good times . more muppets than you believe ."
3,My mums ranting in some sort of gibberish RT @USER Dads ranting in Punjabi .
2,"You know that scary realization you are not going to make it until your next paycheck ? Yeah , that . Payday is a painful 13 days away ."
3,@USER THANKS SO MUCH for the Gift Set & the personal note ! YOU ROCK ! ! I LOVE Bath & Body Works ! ! !
0,What do you think I should do about it ?
5,I 've tweeted myself into a fucking couch coma . at its best
5,A friend told me that he had suffered in love and in academics . I shared his sadness .
2,@USER Euh ... oui . Il était pas en statue celui-là ? ?
0,3 things dat can destroy a person ;
3,"@USER @USER @USER ( c ) of McFly 's old days , then i found out Tom Fletcher wrote it xD"
3,this so is n't fun . it 's pouring outside and i need to wake up in about 6 hours .
0,"It was after noon by the time we actually got sorted , much to the annoyance of the lady from the Public Relations company who had hired us ."
3,"thanks for helping me with it . If you had n't encouraged me to do my best , I would n't have ever been able to pass ."
3,But the sense of elation was short-lived .
4,Alright . We are out of everything .
2,What happened to originality ? Everybody is following the same trend . Nobody wants to step out of the box . is a #bitch !
4,The only song I can really really like of his is be writing that real
3,Thank you . I begin to like English even when I was a child .
3,And now home for some homemade tiramisu . Having an italian auntie really has it 's perks at birthday time !
7,hoe gaan de lijnen van een tennisveld ?
1,FACTORY workers fed-up with secretary Carolyn Bullock ' s dodgy parking hoisted her car on to the firm ' s roof with a crane .
4,Yes ?
7,So last time my tv broke the director of young life showed up at my house .
5,And my writing is not good . I feel so frustrated .
3,12 mile run . Count it . Hurts . But I love it ...
3,"Yeah , there isn ' t a bad seat in the place ."
0,Still can't get mario kart 7 to connect to online play ! #mariokart7 #3ds
0,Wow . I 'm so cranky is just yelled at a Xmas radio station #annoyed
5,"I do not want to be awake , moving , or cold . And right now i am all of them"
7,@USER Just got amazing customer service at Keurig ! Thanks so much for fixing my brewer !
4,How 's that ?
5,I suddenly found that those whom I considered to be my good friends did not care for me . Although I could still be with them I felt unimportant . I deeply thought about the reason behind this so as to see who was responsible for this . Finally I made up my mind and decided not to expect too much from them . I was sad when I decided that they were no longer my good friends .
3,@USER yeah I hope so too I work in 4.5 hours ... haha nighty night girl !
5,Dude I was wearing petticoat breeches before they were cool . #rhinegraves #dumbMusic #TheYearOfOurLord1665
3,"Dear out-of-tune whistler , your internal is my red , red #rage . Kindly refrain . #work"
7,My oldest daughter is home for since she left for college #Thankful
3,is worldly and fleeting . is divine and constant . Which do you have ?
3,"Cubiclenama by @USER is what Bill Bryson is for travelogues . 3S - Sharp , skeptic and sarcastic ."
3,There 's no secret at all . The only thing for you to do is to practice more . You will succeed .
0,"A friend had promised to get me a book which was very important for my work , but she forgot it ."
7,"He woke stupefied , flicking his tongue over his parched lips like a reptile ."
7,WEEKEND ! En het beloofd een goeie te worden :)
3,"I do n't know why I 'm in such a great mood right now . I really do n't , but I am so NOCOMPLAINTS !"
2,"Too weird to live , and too rare to die ."
4,"Oh , no ."
0,I do n't understand why I 'm being arrested .
5,The Kooks are performing tonight at the Henry Fonda Theatre and I 'm here and not there .
2,"@USER : not afraid of tomorrow , for I have seen yesterday and I love today #less ”"
2,"Journalists were asked by the manager to attend a midday conference at Celtic Park in the expectation that Brady would be commenting on his dismay over anonymous , directorial criticism of the team ' s progress ."
4,No wonder you say English is a crazy language .
2,I wished you were with me last night .. That thunder storm was too loud and scary ...
3,""" Ahh Mr Vincent ... your case has caused a lot of problems ... "" thanks knee consultant ! Now have to have an MRI + potential surgery ..."
2,"When I was about six years old , I mistook a cat for a leopard when it entered my room at night ."
4,"Actually , the business trip itself was very successful . We arrived on time , we had nice conversations and we settled some important issues for the next year ."
3,When I called my boyfriend he asked me if I would live with him .
5,"Saw Nick Kroll and Will Ferrell ALMOST make out . And just like that , a dream I did n't even know I had has been crushed to bits ."
5,"Thank you , but I really want to relax myself . I ' m very sorry ."
2,God ! Need to hide from It 's so unsafe ! There is a creep ! ! !
2,@USER DO NOT JUDGE MY SINGLES RANKING . PLEASE . #Music
3,"My seed carrier , my love , my beautiful Pohiva is flying into the states this month ,"
3,""" @USER : Sweating my bollocks off at work , breeze blocks up and down laders alllllll day #easons "" man up .. I do it daily"
5,Losing a match at the last second after you scored the 4-4 two minutes before #calcetto
5,wahhhhh ! left substitute phone charger at work & my real charger is broken ! my phone is dead so no phone til tomorrow ! =( ( (
2,Nasty do it for the money factor
4,What sports do you like to play ?
3,You 'd like it .
0,"This summer I got into a fight with one of our patrons ( at a theatre ) . He hit me and I hit him and her friend , he hit my friend and we all hit eachother ."
3,Squashed between two fat people who have fallen asleep
4,How 's work ?
5,"Tero followed them at a distance , watching her new friend with sorrowful anxious eyes ."
2,"The only thing I could think of during training was "" ahh my teeth hurt ! "" Cold , warm & wind hurts , so on my way to the dentist"
2,"@USER "" I am not afraid of tomorrow , for I have seen yesterday and I love today #less "" #godislove - Rev Run"
5,He looked very sad .
5,FIFA tournament with the boys . Milan is now out in the semi-final to City . Eternal sadness !
5,A friend breaking up with her boyfriend .
3,"A little while ago I was in the bathroom on the floor celebrating the return , similar to Beatrice Kiddo after she killed Bill"
3,"at JAKARTA "" MAGICAL ELECTRO "" DJ 's : @USER #CHRISTWIST #KHALID & MAGICIAN MASTER DANIEL GL : #DANES @USER"
3,Overnight with @USER . Had fun wandering aimlessly all around KL :smiling_face:
3,I literally do n't sleep ... Going on 46 hours ... #ijustwantanap
5,What ? That ' s odd . I ' m so sorry if I ' Ve bothered you .
3,Thanksgiving number 2 . I do n't even know like half the people here .
3,"I had a very close friend who went to Canada after her F . B , his departure was unavoidable . When he came back during the Summer holidays I was very happy as nothing had changed between us ."
7,"okeee het begin van mijn gedicht is er , nu de rest nog ..."
4,"Turtles ? Whatever ... Look , all that ' s required for the creation of matter an imbalance of particles and anti-particles . At least , that ' s what the math says ."
3,I finished my homework ; an important task .
3,"Choose ur battles then let God fight 4 u "" @USER : ~ Your Depends .. On What You Are Willing To Ignore . #Dad #drMM"
2,The of slipping on ice and busting your lip open with your teeth . Ahhhhhh
3,"The highlight of the whole tournament - - almost irrespective of their performance on the field - - will be SOUTH AFRICA ' s emergence from the woods , a coming in from the cold which is generating a great excitement ."
5,Gay marriage is n't legal yet and I found out my ex is already engaged . #envy #dieinafire
5,She regarded the wife of former Beirut hostage Jackie Mann as a ` dear friend ' and was heartbroken she could not see her before she died of lung cancer on November 30 .
3,Nice night of reading ahead
3,"When I saw a friend of mine , whom I had not seen for a long time and I had lost his address and telephone number ."
5,"` It is that hard , "" he said ominously , and I thought of John Maggovertski ' s sadness for a pretty girl who had whored herself to pay for the white powder ."
3,Bobby Robson ' s delight at having guided his team to another major tourament was coupled with gratitude to the 40 - year-old goalkeeper .
3,Finally fell back asleep . Already had a nightmare and im back up !
4,"Oh , well , I looked around . There was n't any other space . I waited a while and nobody came . I 'm sorry if I 've taken your place ."
3,"A couple of years ago during the summer holiday , I was fishing at a lake with my husband . Suddenly it started raining while the sun was still shining . I experienced a feeling of joy , happiness and fulfillment . the whole nature was full of music ."
3,"Listening to Classical Christmas music , while putting up my roommate 's Chanukah decorations ."
3,8: 30 basketball practice tomorrow
4,You bet it .
3,"If I Had The Wings Of An Eagle , If I Had The Arse Of A Crow , I 'd Fly Over N * * * m F * * * t And Shit On The Bastards Below #bs"
1,The disgruntlement among its two million members is almost palpable .
2,@USER Look how KSA is all about rescuing sunnis frm dajaj now . They 've been fighting there 4 yrs . back to the ole stirring game .
2,I felt fear when I was young and left in my big house all alone .
3,"I just fell running up my steps and the best part besides the embarressment , I busted my lip ."
7,Lol of course I will drive you . R T @USER : @USER coo . I 'll head over . Ur driving btw
7,I want to wear their trench coat with nothing under it ;)
0,These x factor TWATS are all manufactured given everythin to them on a plate . This undermines real ARTISTS man #pain
1,Students at Penn State are rioting because Joe P was fired ! ? And I thought my priorities were out of line .
3,"Well , thanks for the suggestions ."
3,"Girls night with Caroline . Oh yeh , can't forget about the lovely night of studying after she goes to sleep ."
5,` Then why are you looking so glum ?
4,Believe it !
5,"Five minutes went by as she reflected that Rosemary must be feeling as miserable as Travis , then , checking to see that Travis was all right as she passed , she went to bed ."
5,Nothing compares to that terrible moment when you realize you can't hit snooze anymore and you HAVE TO get out of bed :( #sleepy
5,Just make it a lifelong event . RT @USER : 2 minutes until is over
4,You hit the white ball with your cue . The white ball hits the colored balls . And you want to get the colored balls into the pockets .
3,It 's done . I ordered a Kindle . I 'm excited to get my read on ! What are you excited about this Holiday season ?
3,cant wait to see @USER tomorrow morning
3,@USER hahhaa I do n't even know what I 'm doing ... I can't start my hw cuz I 've been at emmas winter convert
5,Sometimes i do wish i had black hair .. it is much eaiser to find hair weave . :(
0,When my friend ( girl ) promised to help me go to the hospital and be examined by good experts and she deceived me .
3,@USER just told me I am pear shaped ...
3,@USER Spending the day with my Mum and sister doing nothing other than catching up
3,I love adorable people .
3,When my brother came back home after staying in hospital . He had undergone an operation which had been a matter of life or death . When he came home I could see him smile for the first time after may weeks .
5,"My roomie took my favorite necklace last night and hid it , now I can't find it"
5,"@USER truth is , u were the oonnllyy one to reply #thanks :) haha . U r my best friend and we need to party :P I ran outD :"
1,Because it 's true ? RT @USER : Wow ... this is RT @USER Fellas money can make a lot of these women do anything .
3,Working on black Friday
3,"Receiving notification that I had made a successful application to the Speech Therapy course at Uni , gave me a very good feelig of achievment and joy ."
7,"Ik ben egt een ramp in gedichten maken . ,"
5,My high school musical career is now over #LSoH
5,Rune frowned as his eagle-eyed regard read the despair on her face .
0,My professor isnt getting this pset and he BETTER accept that shit late . im sorry gtfoh im making the fuckin deadlines .
3,Time to read for the next 5 hours . #theodyssey
0,"Out of breath , and furious to note that he was n't even panting , she struggled to free herself , then glared at him ."
3,I love my frenz cuz they give me deer meat and have dogs that I underappreciate and giggle at my inappropriate jokes .
0,HATAR ALLT HATAR MATTE HATAR FRANSKA HATAR SKOLMATEN HATAR ALLT management needed #angry bitch
5,"The only thing worse than a skinny chick who think she 's fat , is a skinny chick who think she 's thick ! ! ! Smh ."
3,Lake Farm Park too see lights with family ... have to walk in the fricken cold for 4 hours with my pulled / strained hamstring
3,waking up at 9:30 tomorrow to go feed old people with my grandpa .
7,@USER J'ai une pour toi donc tshek quand t'es la <3
5,@USER girl i miss you too ! I LOVE YOU TOO ! we need to skype soon !
3,"my dad went grocery shopping , he called and asked if i wanted any onions ."
2,""" turned into hatred & violence in the human #Heart "" ~ Stephenie Mayer"
3,Y mi tarde de sabado se trata de ver el ocaso y sorbetear whisky pensando en ella ... aunque solo exista en mi cabeza .
3,So many errands to do ... Yearbook work night and then a buttload of shopping to do .
7,"Solo , en la habitacion de @USER , esperando a que me deje salir XD"
3,Best thing about this recent wedding here has been all the Koreans I know asking me when I 'm gonna marry my girlfriend . #sarcasm
5,"Oh , sorry ."
0,"I have told him how to do it several times , but he 's never listened to me ."
2,Accountants inevitably greeted the court ' s finding with some disquiet .
7,Je bricole un calendrier 2012 avk plein de photos pour ma mifa comme kdo d fin d ´ année
3,"served a meal to the homeless , organized items for toy / clothing drive and babysat 10 youth while they babysat 10 kids ."
2,I just hope I 'm hearing right Karma 's got me fearing life
3,"I felt joyful when my boyfriend met me at the station , while at first he had said that he would not do that ."
3,When I entered University .
3,@USER I feel this is true in about half of these cases ... not right ... moms need to make their own not live through their kids .
3,Me and @USER have to wear our skirts tomorrow that we made in fashion .
3,A meeting and a conversation with a woman ( somewhat elder than me ) who considers me as her child ( she also has one child of her own ) . Last two years I lived with her ( no relationship ) .
3,"Pretty excited ! Orgelbau , Dillingen , was chosen ( unanimously ) to build the new organ for my church !"
7,The awkward moment when you 're on a date and you look down and realize your pants are n't zipped .
1,Straight up hoes in ferguson ! girl bouncing from guy to guy in the auditorium
2,"It 's the root of all evil , teaching kids to #God not to #Love God"
3,The most powerful gift of life is love #happiness #spiritual #women #men #wisdom #empowerment #quote #life #enlightenment #peace
2,Value and source of we know God knows of the #Lord Job 28 #RCCAtlBible
7,thanks for the hack emma ... but I do n't have mono everyone ! #cleanbillofhealth
0,I 'm being attacked by hordes of cockroaches !
5,@USER I wish Eli had anybody to catch a damn good pass .
5,I hope some people are happy with there lives . They really arnt going far :/
0,Is Stanley still singing that Elvis song ? He 's really hogging the mike !
3,Love driving home and seeing our Christmas lights on ... #memories
3,"Is a happy Godmother , just got to know that friends got a healthy baby boy last night !"
7,Het Sinterklaascadeau heeft met een dag vertraging dan ook mijn lieve vriendin in Canada bereikt ! #happypeople
3,Staying at the school till 9 tonight
3,Either I have become a deep sleeper or this iPhone alarm sucks . Woke up late for the 2nd day #late3clads
0,Have control over your anger OR it will control you . #Character #MyLife #SelfControl
4,You think ?
2,the emotion of a weak heart
3,"Whether the days start cloudy or w / bright sun , commencing the day w / a uplifts anyone . @USER"
5,wyy ppl put 9month olds in pageents wen sum kant even wlk !
5,My father died unexpectedly at the age of 53 years . He certainly would have liked to live longer . I was also said because I was confronted with the fact that I would die one day too .
3,"Took 13 minutes into the pilot episode of Knight Rider to say , "" Well , that just got weird . """
7,"She really gon cry when she see the spot we reserved , crybaby ."
5,@USER is riding to work on his motorcycle @USER : @USER always
3,"@USER I 'm usually a happy person , but for some reason I woke up uber happy this a.m. Spreading the Good morning !"
2,Rex watched in horror as the black claw tore Bill ' s left arm from its socket and flung it far up the street .
3,I felt this emotion when my name was announced on the radio that I had been selected to come to School for Health Sciences to take a training course as a Medical Assistat .
0,They must be mad that they should expect such a delicate business as his preparation of Vologsky to be speeded up as though it was a crude operation on a factory bench .
7,@USER als je die ouwe kranten dan toch niet gebruikt ... Mn oudste zoon kan ze wel gebruiken maken
5,@USER haha no ! I had a weird dream .. I remembered it earlier but I can't now
3,So crazy that there are only 25 days left till Christmas ! ! !
0,I was angry this morning when I missed the train to university .
7,Pizza Hut just delivered my pizza 20 minutes early AND it is one of the top five best pizzas I 've ever had from there .
7,"Hopsakaas , alle sinterklaascadeautjes in de pocket ! Nu alleen nog wat gerijmbijm en geknutsel en gefrutsel"
5,@USER I just wanted to punch all my friends in the face to my dudes band .
5,38 Years ago today ( this evening ) my 1st enlistment in the Corps came to an end .
3,I 'm an engineer at IBM .
3,"When on holiday in Greece I called my best friend , she told me she passed the examinations and that she had been admitted to the study for speech therapy ."
3,Love starting off my mornings seeing the one person I 'd love to just put through a wall if I could .
3,The King was bluntly informing him that he was ill pleased at the lack of progress Corbett was making .
3,"Charleigh Emery Duvall arrived last night at 9:13 p.m. EST , 6 lbs , 14 oz , 20 in . Anybody got a primer for new grandparents ?"
3,very excited about the message for this weekend @USER - Jesus and Joy #peace
5,This morning during my sleep I had a feeling that someboby was attacking me . I started crying in my sleep and then my room-mate woke me up .
0,I 'll never ever work together with him !
3,Wind blowing half a gale and sky 's ominously dark . Cue lunch time downpour and insane teen squealing .
2,Oh god ! I swear this is freakin me out ! ! I feel they 're talkin about me !
2,"One day before Christmas , I went shopping with my brother and his friend . We had a good time . But on the way home we were almost in an accident because the weather was bad ."
5,I was sad when my MCE grades were out . I had gone for a football match a mile away from home . The mail found me there . I was disappointed and did n't play the other half of the match .
3,Hello ! What are you reading about in the newspaper ?
3,"oh great , the private school entrance exams are this weekend are n't they ? #testsaregreat #loljk"
3,"Susan , I am inviting you and Frank to our house warming party this weekend ."
3,"AMEN ... RT @USER Defeat the devil and decide to be happy , to give God praise today regardless what is going on around you ..."
7,"Literally , the things that happen"
3,Bout to lose myself in this school work and music for the rest of the night
2,"The trouble today with women , the mouth do n't stop"
3,"Let ' s see . . . you ' re a Capricorn . It says that you will be feeling stress at work , but you could see new , exciting developments in your love life . Looks like we ' ll both have interesting summers !"
3,Back to the otter box
2,"Father God , i fear what MAN wants to do to me , i the day you hand #ME the KEYS to #FLORIDA ! ! All I ask father ... is #prepare me"
7,Gotta love when your little brother spoils a party !
7,"@USER Wow , more already ! ? I absolutely did n't expect that to happen ! Thanks for sharing ! #fun"
3,"Terrible night 's sleep . Time to go to work . On the up side , lamb dinner for tea tonight and I 'm not cooking it . #Ilovemybestfriendsmum"
7,@USER can't wait till friday ! and the mhmm ... wonder what it is ;)
3,waiting for someone else to make you happy is the best way to be sad . find your own happiness and run with it .
1,Meh it 's past eleven I hate you sleep ! Why you no let me do you ! ?
3,Long walk to work ..
3,R u weary or It is the of the grace of alone that can uplift your soul . Seek Him and find true and #peace .
5,"My friend has to go on field trips , he just told me ."
0,"Yeah , after all the explanations like , it ' s too heavy , I was in a hurry ... whatever ."
7,"did n't expect to see @USER running round Victoria Park , but there you go !"
4,There is no need to be so frustrated .
3,done know RT @USER : Luv when white girls wine tuh old Shabba .
3,"I 'm getting my tonsils taken out two days after christmas . Thank you , Dr . Ballinger , for this wonderful present ."
7,Who knew cherry hill east had this much spirit #goingHAM #joke #JUNIORS
3,Lockdown for tonight about to have a nice movie night by myself .
0,At home sick and today they decide to test the fire alarms in my apartment
3,so happy my mommy took work off over winter break to spend time with me :) #iloveher
